fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Vêtements, chaussures"
22,Paris Gare du Nord,"Vêtements, chaussures"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Vêtements, chaussures"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Vêtements, chaussures"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,Pièces d'identités et papiers personnels
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Vêtements, chaussures"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,Optique
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,Pièces d'identités et papiers personnels
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
22,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,Pièces d'identités et papiers personnels
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,Pièces d'identités et papiers personnels
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,Pièces d'identités et papiers personnels
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,Optique
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Vêtements, chaussures"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,Articles médicaux
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Articles de sport, loisirs, camping"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Vêtements, chaussures"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,Optique
20,Paris Gare du Nord,Divers
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Vêtements, chaussures"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
20,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
20,Paris Gare du Nord,Pièces d'identités et papiers personnels
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Vêtements, chaussures"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Vêtements, chaussures"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
19,Paris Gare du Nord,"Articles d'enfants, de puériculture"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,Pièces d'identités et papiers personnels
19,Paris Gare du Nord,"Vêtements, chaussures"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,Pièces d'identités et papiers personnels
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
19,Paris Gare du Nord,"Vêtements, chaussures"
19,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
19,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
